team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,36,77,4,11,20,31,11,31,21,7,10,14,26
ATLANTA HAWKS,240,31,72,8,19,30,34,6,29,19,7,6,11,22
CHICAGO BULLS,240,28,73,1,3,17,24,13,36,18,8,2,24,24
DALLAS MAVERICKS,240,36,82,5,18,12,21,12,32,24,13,5,15,24
NEW JERSEY NETS,240,36,82,1,10,15,17,8,34,27,10,7,11,20
DETROIT PISTONS,240,31,81,4,17,9,13,13,33,15,3,5,18,16
WASHINGTON WIZARDS,240,31,83,6,13,13,22,15,33,14,3,4,13,20
INDIANA PACERS,240,43,85,3,10,19,28,11,35,26,9,10,5,18
BOSTON CELTICS,240,28,82,4,19,22,25,12,36,16,8,6,13,16
PHOENIX SUNS,240,32,88,4,16,16,18,13,36,18,11,7,11,23
UTAH JAZZ,240,37,76,5,11,20,30,14,25,32,13,2,13,31
PORTLAND TRAIL BLAZERS,240,26,66,3,12,32,39,13,25,16,7,3,19,24
LOS ANGELES CLIPPERS,240,24,74,4,11,38,41,20,21,12,3,7,13,24
SEATTLE SUPERSONICS,240,39,81,3,12,20,26,19,26,20,4,2,13,27
