team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,36,75,8,15,21,23,7,29,26,9,2,19,24
BOSTON CELTICS,240,40,94,7,30,20,24,22,25,25,14,1,13,20
LOS ANGELES CLIPPERS,240,29,81,2,14,20,33,8,34,11,7,2,15,20
LOS ANGELES LAKERS,240,43,88,2,9,22,28,12,43,24,10,6,10,27
NEW JERSEY NETS,240,39,85,4,14,13,20,12,25,28,9,3,9,15
MIAMI HEAT,240,36,70,4,6,10,14,8,31,18,5,7,22,19
SACRAMENTO KINGS,240,34,86,2,12,24,35,12,23,18,8,5,15,23
MINNESOTA TIMBERWOLVES,240,45,94,2,9,22,29,22,39,32,9,8,17,27
MILWAUKEE BUCKS,240,38,81,6,15,14,23,11,35,25,15,5,16,18
PHILADELPHIA 76ERS,240,33,85,3,10,11,18,13,35,26,9,2,20,20
SAN ANTONIO SPURS,240,38,81,5,13,24,35,15,40,22,3,10,17,24
PHOENIX SUNS,240,36,93,6,19,15,21,12,31,21,6,5,9,26
PORTLAND TRAIL BLAZERS,240,32,71,0,5,21,31,10,21,17,9,8,14,28
UTAH JAZZ,240,32,74,5,11,24,32,18,30,27,7,6,13,25
NEW YORK KNICKS,240,29,82,1,15,21,30,10,29,19,4,5,10,21
WASHINGTON WIZARDS,240,38,82,5,10,15,21,12,37,27,6,10,10,28
