team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,38,75,6,15,21,26,9,26,21,8,6,18,21
ATLANTA HAWKS,240,39,83,6,13,16,22,15,22,20,10,4,16,24
NEW YORK KNICKS,240,37,80,5,11,21,23,6,32,20,6,3,10,23
CHARLOTTE HORNETS,240,33,71,3,13,26,33,6,29,22,6,5,11,25
CHICAGO BULLS,240,32,83,5,11,15,21,14,25,22,4,5,12,15
CLEVELAND CAVALIERS,240,41,83,4,9,16,19,14,28,32,7,8,11,19
SAN ANTONIO SPURS,240,34,70,7,22,27,35,11,33,24,5,9,14,16
DENVER NUGGETS,240,41,99,7,28,4,5,20,21,24,9,8,13,25
PORTLAND TRAIL BLAZERS,240,39,79,4,9,19,25,13,26,23,10,5,8,16
HOUSTON ROCKETS,240,37,83,7,22,11,12,14,24,25,4,6,11,19
MILWAUKEE BUCKS,240,41,77,12,23,20,28,13,31,24,4,9,14,23
MEMPHIS GRIZZLIES,240,37,87,8,25,23,33,12,21,28,10,2,7,22
UTAH JAZZ,240,34,73,5,8,22,28,15,44,27,5,10,13,15
MIAMI HEAT,240,23,83,4,14,6,9,10,20,13,4,8,10,19
DALLAS MAVERICKS,240,35,80,9,20,28,32,10,27,17,3,4,11,20
MINNESOTA TIMBERWOLVES,240,38,83,6,14,21,25,13,24,26,6,7,12,28
LOS ANGELES CLIPPERS,240,39,76,6,16,12,21,15,33,23,9,6,23,17
PHOENIX SUNS,240,38,87,3,14,13,17,18,16,19,15,3,17,23
DETROIT PISTONS,240,41,87,5,18,11,17,12,26,20,9,8,15,26
SACRAMENTO KINGS,240,38,79,2,4,24,29,11,33,20,8,4,15,18
