team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,26,71,6,23,18,23,10,24,17,5,2,16,24
BOSTON CELTICS,240,33,71,4,14,18,23,12,28,20,9,3,16,22
TORONTO RAPTORS,240,44,79,7,17,15,20,6,43,31,7,4,17,27
DETROIT PISTONS,240,29,89,3,16,24,33,12,30,16,8,2,10,20
DENVER NUGGETS,240,33,75,4,16,16,25,8,32,17,10,7,15,22
LOS ANGELES CLIPPERS,240,35,79,5,13,17,24,9,30,22,8,8,16,19
DALLAS MAVERICKS,240,44,88,7,16,11,19,9,38,27,7,6,11,22
MINNESOTA TIMBERWOLVES,240,34,92,1,11,17,20,14,31,19,4,7,14,22
PORTLAND TRAIL BLAZERS,240,41,73,5,11,6,10,10,36,34,6,10,17,15
PHILADELPHIA 76ERS,240,28,80,7,17,12,16,14,17,16,7,1,13,12
CLEVELAND CAVALIERS,240,40,92,5,11,18,21,14,29,22,14,5,16,18
SACRAMENTO KINGS,240,41,86,6,17,20,23,14,33,27,11,13,21,20
SEATTLE SUPERSONICS,240,39,82,7,14,19,25,10,27,20,8,5,14,22
WASHINGTON WIZARDS,240,39,87,9,22,14,21,13,31,25,6,2,17,26
