team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,34,78,4,16,26,32,15,25,20,15,6,17,12
BOSTON CELTICS,240,38,89,3,18,11,12,18,28,21,14,5,21,22
DALLAS MAVERICKS,240,39,82,8,22,18,23,12,29,26,10,4,11,16
CHICAGO BULLS,240,38,75,5,8,10,15,7,28,29,10,2,17,23
NEW JERSEY NETS,240,33,82,7,17,17,22,10,28,19,9,6,13,18
CLEVELAND CAVALIERS,240,33,83,4,11,22,32,17,32,18,10,9,13,20
INDIANA PACERS,240,33,74,2,7,17,23,11,35,12,3,7,11,19
LOS ANGELES CLIPPERS,240,34,86,1,5,13,19,16,27,18,5,5,7,18
GOLDEN STATE WARRIORS,240,34,79,2,12,8,10,12,34,16,4,4,18,19
MIAMI HEAT,240,29,72,4,20,26,29,7,29,20,13,9,10,15
MINNESOTA TIMBERWOLVES,240,41,93,3,9,12,14,17,30,26,14,3,15,21
SACRAMENTO KINGS,240,40,81,6,15,14,19,9,30,25,8,9,18,15
