team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,31,84,5,15,17,22,10,29,15,14,4,11,21
ATLANTA HAWKS,240,28,70,3,9,19,23,8,41,11,7,8,22,22
SACRAMENTO KINGS,240,45,82,11,21,15,17,4,38,23,10,8,13,20
DALLAS MAVERICKS,240,38,87,11,26,18,24,11,31,24,6,5,15,20
SEATTLE SUPERSONICS,240,39,88,9,22,24,29,14,23,27,4,6,8,16
DENVER NUGGETS,240,46,82,16,27,14,16,7,30,34,7,10,9,23
CLEVELAND CAVALIERS,240,40,75,3,7,24,34,11,30,27,7,6,19,27
GOLDEN STATE WARRIORS,240,33,75,7,18,28,36,14,25,26,8,4,16,24
LOS ANGELES CLIPPERS,240,27,74,1,10,19,27,12,31,16,5,8,14,26
INDIANA PACERS,240,33,81,2,4,21,28,17,35,17,6,5,12,23
VANCOUVER GRIZZLIES,265,40,96,10,21,22,27,11,37,22,6,0,15,27
LOS ANGELES LAKERS,265,46,91,6,14,15,28,10,36,25,10,11,12,22
BOSTON CELTICS,240,36,79,3,12,32,42,12,27,25,8,1,14,27
MINNESOTA TIMBERWOLVES,240,34,73,3,18,31,41,10,28,25,10,6,17,31
SAN ANTONIO SPURS,240,31,79,7,17,13,26,14,27,15,7,2,14,13
NEW YORK KNICKS,240,42,77,7,13,13,15,5,35,24,6,6,12,25
CHICAGO BULLS,240,36,77,4,13,28,29,6,27,25,9,4,11,26
ORLANDO MAGIC,240,39,84,11,21,24,33,16,24,17,5,6,14,22
CHARLOTTE HORNETS,240,30,76,3,12,16,20,9,31,21,12,4,14,21
PHILADELPHIA 76ERS,240,31,74,5,11,17,24,12,33,18,12,9,18,20
HOUSTON ROCKETS,265,36,82,7,23,25,32,8,31,14,5,1,10,25
UTAH JAZZ,265,46,92,3,7,21,27,17,34,33,2,3,13,29
MILWAUKEE BUCKS,240,38,81,10,17,15,19,12,29,20,6,2,16,26
WASHINGTON WIZARDS,240,30,77,4,21,31,33,13,29,19,10,9,12,22
