team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,36,75,5,11,28,31,8,36,20,7,7,16,29
BOSTON CELTICS,240,36,87,8,14,23,31,12,28,23,11,3,12,27
MILWAUKEE BUCKS,240,44,96,3,18,21,28,19,21,22,7,4,11,20
DENVER NUGGETS,240,53,84,12,24,17,21,10,28,41,10,5,12,27
SACRAMENTO KINGS,240,43,83,8,23,19,23,11,32,27,13,2,21,23
DETROIT PISTONS,240,41,91,8,20,20,26,16,30,17,15,3,21,27
VANCOUVER GRIZZLIES,240,38,89,4,11,15,20,21,24,18,9,1,16,20
GOLDEN STATE WARRIORS,240,38,73,7,13,18,23,10,27,26,7,3,16,23
ATLANTA HAWKS,240,36,79,2,2,23,30,12,33,25,7,6,9,20
NEW JERSEY NETS,240,35,83,8,23,11,14,13,27,24,5,5,15,28
LOS ANGELES CLIPPERS,240,23,78,6,16,16,19,9,25,18,6,3,21,17
PHOENIX SUNS,240,49,85,2,11,14,17,10,40,32,15,2,13,18
CHICAGO BULLS,240,34,77,2,18,18,24,16,23,20,7,2,15,20
SEATTLE SUPERSONICS,240,34,73,6,19,7,12,9,25,23,9,4,16,27
MINNESOTA TIMBERWOLVES,240,39,75,3,7,12,14,6,24,18,4,5,13,24
WASHINGTON WIZARDS,240,38,78,5,12,22,29,13,27,20,8,4,12,17
