team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,35,83,6,22,24,31,7,25,14,11,3,9,19
ATLANTA HAWKS,240,50,89,1,4,15,20,13,39,20,3,5,16,24
INDIANA PACERS,240,44,78,6,13,19,22,8,30,24,3,3,10,20
BOSTON CELTICS,240,41,87,8,16,14,17,11,20,24,4,3,5,25
CLEVELAND CAVALIERS,240,38,89,5,14,14,21,18,32,29,8,3,19,26
CHARLOTTE HORNETS,240,36,76,4,15,27,34,7,32,26,14,11,16,20
SEATTLE SUPERSONICS,240,51,100,7,17,8,15,13,33,30,8,4,11,22
DALLAS MAVERICKS,240,45,90,6,19,10,11,10,34,21,2,4,17,17
SAN ANTONIO SPURS,240,37,85,2,13,30,38,16,29,27,19,8,17,18
DENVER NUGGETS,240,38,85,5,21,16,21,17,28,21,10,11,26,30
TORONTO RAPTORS,265,33,92,2,15,40,46,13,36,17,7,5,17,35
DETROIT PISTONS,265,43,89,7,17,22,31,11,41,19,5,1,18,37
MINNESOTA TIMBERWOLVES,240,30,88,2,14,19,27,12,27,17,9,8,11,32
LOS ANGELES LAKERS,240,38,79,3,11,35,42,13,41,25,8,7,17,25
GOLDEN STATE WARRIORS,240,35,78,5,15,25,29,8,27,21,4,4,12,20
MIAMI HEAT,240,48,90,5,16,14,18,13,35,31,10,6,8,24
NEW YORK KNICKS,240,40,75,10,16,19,23,8,31,24,8,3,18,16
MILWAUKEE BUCKS,240,40,80,7,16,16,20,6,24,27,11,2,13,19
WASHINGTON WIZARDS,240,35,74,8,15,18,24,9,33,24,3,4,18,20
ORLANDO MAGIC,240,48,97,1,7,10,20,15,29,30,15,7,8,21
NEW JERSEY NETS,240,33,70,10,22,14,15,4,24,22,14,4,19,25
PHILADELPHIA 76ERS,240,34,82,3,12,21,25,21,31,23,9,7,23,16
LOS ANGELES CLIPPERS,240,42,85,9,20,7,8,11,18,19,10,3,11,25
PORTLAND TRAIL BLAZERS,240,36,68,3,10,32,36,13,26,26,4,5,16,13
CHICAGO BULLS,240,30,63,6,16,20,29,4,21,25,10,4,17,18
UTAH JAZZ,240,45,77,4,12,19,26,11,26,35,10,5,14,19
