team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,30,78,5,20,7,13,15,40,16,8,8,16,31
CHICAGO BULLS,240,22,77,7,17,23,40,17,29,19,7,2,13,19
VANCOUVER GRIZZLIES,240,36,70,8,15,31,39,6,25,34,9,1,10,24
MILWAUKEE BUCKS,240,39,81,1,11,21,26,10,29,20,7,0,15,32
INDIANA PACERS,240,27,79,3,14,16,21,14,28,15,7,0,12,16
NEW YORK KNICKS,240,38,74,2,9,9,10,7,36,23,4,6,14,23
BOSTON CELTICS,240,33,86,4,18,21,26,17,25,16,10,4,20,24
SEATTLE SUPERSONICS,240,41,82,2,12,10,16,10,34,24,9,5,18,22
DETROIT PISTONS,240,31,75,6,14,19,21,8,29,13,5,3,12,24
UTAH JAZZ,240,28,77,6,17,29,33,16,32,15,4,4,12,23
