team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,41,83,8,28,7,11,12,25,25,7,2,10,16
CHARLOTTE HORNETS,240,41,83,4,9,16,17,15,32,30,7,5,11,13
VANCOUVER GRIZZLIES,240,29,70,5,11,22,32,15,33,22,11,6,14,23
CHICAGO BULLS,240,31,70,3,9,16,28,10,30,23,6,7,17,27
GOLDEN STATE WARRIORS,240,28,80,3,14,30,36,14,21,15,10,4,14,23
MINNESOTA TIMBERWOLVES,240,42,75,3,8,25,34,12,36,34,7,7,16,26
LOS ANGELES LAKERS,240,38,82,1,6,20,29,13,29,22,5,6,8,23
NEW JERSEY NETS,240,34,78,2,17,19,26,11,31,21,4,6,9,24
DENVER NUGGETS,240,26,82,4,8,11,18,13,29,10,13,2,18,19
PHOENIX SUNS,240,32,74,6,11,16,24,14,39,23,9,5,23,16
ORLANDO MAGIC,240,36,93,6,15,13,25,17,25,16,11,4,18,23
SEATTLE SUPERSONICS,240,45,85,15,26,22,28,14,40,33,9,5,24,27
MILWAUKEE BUCKS,240,41,96,5,13,14,16,16,24,23,3,5,14,22
WASHINGTON WIZARDS,240,50,86,8,12,18,22,9,32,37,8,7,10,19
