team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
VANCOUVER GRIZZLIES,265,42,88,3,13,21,23,15,27,29,12,8,17,25
CLEVELAND CAVALIERS,265,38,83,8,21,25,30,14,28,30,11,5,17,22
SACRAMENTO KINGS,265,44,100,9,19,20,28,17,38,30,7,8,14,23
DENVER NUGGETS,265,47,99,12,21,17,27,17,34,33,10,14,16,22
MIAMI HEAT,240,33,80,7,23,14,16,9,29,23,8,3,14,29
DETROIT PISTONS,240,36,82,10,19,13,17,13,31,19,6,6,14,16
DALLAS MAVERICKS,240,39,90,8,21,7,9,11,33,25,7,1,15,21
INDIANA PACERS,240,36,77,4,11,18,19,4,34,19,7,3,12,19
LOS ANGELES CLIPPERS,240,28,70,8,15,12,18,8,28,18,2,3,19,21
NEW YORK KNICKS,240,33,74,2,8,19,21,10,29,21,9,4,13,21
BOSTON CELTICS,240,32,86,4,14,24,28,18,26,18,12,5,23,28
PORTLAND TRAIL BLAZERS,240,36,73,2,9,31,40,8,31,24,13,6,19,25
PHOENIX SUNS,240,36,88,9,17,17,21,13,31,24,12,6,12,25
SAN ANTONIO SPURS,240,32,78,2,12,23,29,12,32,21,7,10,19,19
ATLANTA HAWKS,240,41,79,3,9,9,13,11,29,15,5,5,14,20
UTAH JAZZ,240,39,83,7,10,11,16,10,27,24,4,4,11,16
