team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,36,90,1,10,15,21,19,28,17,10,5,9,25
CHICAGO BULLS,240,31,70,7,15,21,31,12,33,20,6,8,17,23
DALLAS MAVERICKS,265,44,90,6,17,22,28,14,24,25,7,3,10,22
DENVER NUGGETS,265,43,85,10,21,19,25,14,30,27,6,6,16,25
MINNESOTA TIMBERWOLVES,240,46,91,7,14,13,16,20,25,30,8,5,10,23
LOS ANGELES CLIPPERS,240,30,65,6,14,24,32,8,23,14,6,5,13,21
CHARLOTTE HORNETS,240,25,81,2,15,18,25,14,27,12,13,3,8,16
MIAMI HEAT,240,31,74,7,14,7,11,13,37,22,4,10,17,22
WASHINGTON WIZARDS,240,34,84,4,12,20,23,12,20,24,11,3,11,28
NEW YORK KNICKS,240,33,70,1,9,34,39,13,33,18,7,4,17,21
PHOENIX SUNS,240,32,71,0,8,21,26,7,28,14,3,6,18,25
UTAH JAZZ,240,40,87,5,11,20,30,19,31,33,11,7,9,23
PORTLAND TRAIL BLAZERS,240,34,86,4,16,15,15,15,23,20,8,5,12,20
VANCOUVER GRIZZLIES,240,33,66,7,13,16,23,10,29,25,10,7,16,20
