team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,41,75,0,2,22,31,10,28,26,8,7,11,17
ATLANTA HAWKS,240,36,84,5,9,15,16,14,25,19,9,4,14,24
CHICAGO BULLS,240,28,63,5,14,30,38,9,26,14,8,4,21,22
BOSTON CELTICS,240,40,82,6,17,20,26,14,25,23,16,0,14,33
SEATTLE SUPERSONICS,240,39,92,3,17,22,30,17,24,13,9,5,12,21
DALLAS MAVERICKS,240,49,93,7,22,12,14,20,37,22,4,7,18,20
GOLDEN STATE WARRIORS,240,32,88,5,12,28,34,19,28,17,11,7,15,28
DENVER NUGGETS,240,34,79,10,26,27,34,14,35,25,10,12,22,32
SACRAMENTO KINGS,240,42,93,5,20,25,33,14,24,22,13,4,16,21
LOS ANGELES LAKERS,240,49,89,4,12,19,27,14,29,25,10,8,21,24
INDIANA PACERS,240,39,76,7,13,20,25,9,22,13,6,3,7,22
MIAMI HEAT,240,40,77,2,13,19,25,10,26,26,6,3,9,24
CHARLOTTE HORNETS,265,40,89,8,15,21,26,10,36,28,10,2,8,21
MILWAUKEE BUCKS,265,37,88,8,20,24,28,11,34,25,6,3,15,20
ORLANDO MAGIC,240,36,83,2,7,22,29,22,34,19,8,13,18,21
NEW JERSEY NETS,240,36,84,4,12,12,17,15,21,22,7,4,12,25
LOS ANGELES CLIPPERS,240,27,80,6,20,28,38,11,29,18,7,7,15,23
PHOENIX SUNS,240,40,85,10,19,22,30,14,39,31,8,1,13,29
NEW YORK KNICKS,240,30,74,0,2,11,19,14,35,19,1,10,18,22
TORONTO RAPTORS,240,35,88,5,19,11,14,9,29,23,6,13,5,19
MINNESOTA TIMBERWOLVES,290,45,92,6,15,8,11,14,35,35,7,10,15,16
VANCOUVER GRIZZLIES,290,39,97,6,15,10,14,13,31,22,6,4,10,16
