team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,32,77,4,11,20,25,15,28,14,11,4,16,18
BOSTON CELTICS,240,28,75,7,22,16,18,12,30,17,8,6,19,21
GOLDEN STATE WARRIORS,240,43,87,3,10,5,12,15,23,28,7,1,11,20
DALLAS MAVERICKS,240,40,78,5,8,20,25,14,29,24,7,7,14,13
CHICAGO BULLS,240,39,67,5,12,18,20,5,36,23,5,1,10,17
MIAMI HEAT,240,34,78,5,20,13,19,8,19,22,7,2,9,17
LOS ANGELES CLIPPERS,240,36,81,3,11,18,25,11,30,25,2,6,13,20
MINNESOTA TIMBERWOLVES,240,42,98,2,6,17,21,20,27,29,8,11,6,23
WASHINGTON WIZARDS,240,35,82,4,12,17,26,13,30,18,3,7,10,24
NEW JERSEY NETS,240,34,84,6,15,28,33,16,32,18,7,4,8,23
TORONTO RAPTORS,240,35,72,5,14,21,26,10,24,26,7,2,19,27
PHILADELPHIA 76ERS,240,36,79,2,9,29,32,15,25,31,11,2,12,22
VANCOUVER GRIZZLIES,240,29,73,1,8,18,28,15,19,19,9,2,18,15
PHOENIX SUNS,240,43,80,7,18,14,14,15,25,33,10,4,15,23
PORTLAND TRAIL BLAZERS,265,35,94,4,16,16,24,16,29,19,8,6,12,33
SAN ANTONIO SPURS,265,33,77,2,7,30,38,10,35,23,8,10,10,21
