team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,38,82,4,12,21,25,11,35,20,3,5,8,21
DENVER NUGGETS,240,31,95,5,18,15,22,19,27,19,6,4,7,19
DALLAS MAVERICKS,240,35,86,4,13,15,16,12,28,9,0,1,9,19
DETROIT PISTONS,240,47,91,10,26,11,12,11,39,31,4,9,9,18
LOS ANGELES LAKERS,265,41,92,4,15,12,18,14,28,18,9,5,7,21
HOUSTON ROCKETS,265,35,89,3,18,24,25,18,34,11,6,4,13,15
PORTLAND TRAIL BLAZERS,240,37,85,6,16,21,27,21,20,28,10,2,7,18
MEMPHIS GRIZZLIES,240,35,77,5,16,10,14,19,28,24,5,6,19,21
MIAMI HEAT,240,32,78,3,11,7,11,8,27,18,6,2,15,20
NEW YORK KNICKS,240,30,68,2,7,21,28,10,33,17,7,2,16,15
