team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,39,88,4,10,16,24,16,29,20,6,2,14,21
ATLANTA HAWKS,240,36,86,3,12,13,20,15,33,8,7,3,12,22
MILWAUKEE BUCKS,240,37,74,13,20,15,20,5,23,26,14,5,11,23
DENVER NUGGETS,240,36,78,8,17,21,24,10,30,22,6,2,14,22
PHOENIX SUNS,240,40,95,5,12,22,24,17,24,21,13,6,11,25
GOLDEN STATE WARRIORS,240,36,73,3,6,26,42,16,32,24,8,11,21,19
LOS ANGELES CLIPPERS,265,31,87,3,13,27,35,15,42,11,3,7,14,22
HOUSTON ROCKETS,265,37,100,4,20,20,23,17,43,21,10,3,9,26
DETROIT PISTONS,240,35,78,6,19,14,14,6,32,20,11,8,18,25
MEMPHIS GRIZZLIES,240,28,78,4,18,20,29,18,35,17,8,3,25,23
DALLAS MAVERICKS,240,35,79,9,25,20,28,8,30,21,9,3,9,18
PHILADELPHIA 76ERS,240,34,75,4,9,20,25,11,32,21,5,6,18,22
SAN ANTONIO SPURS,240,32,73,7,15,37,46,12,25,17,5,3,11,21
SEATTLE SUPERSONICS,240,40,76,11,20,23,33,12,26,26,8,6,10,29
LOS ANGELES LAKERS,240,33,77,6,16,33,43,12,29,22,8,8,14,33
UTAH JAZZ,240,35,80,2,7,29,40,13,35,24,9,9,16,30
