team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,37,78,3,12,18,20,9,29,18,5,2,11,20
BOSTON CELTICS,240,41,84,7,15,15,17,13,31,23,7,4,11,21
DETROIT PISTONS,240,35,71,9,20,18,24,8,35,25,10,7,20,24
CHICAGO BULLS,240,27,70,3,8,16,23,8,21,18,12,4,20,26
SACRAMENTO KINGS,240,38,81,6,14,22,32,16,33,22,6,3,21,20
INDIANA PACERS,240,46,88,5,11,19,20,8,30,32,10,9,12,27
MEMPHIS GRIZZLIES,240,36,83,4,18,16,22,12,24,26,8,7,11,25
LOS ANGELES CLIPPERS,240,40,87,3,13,25,28,19,33,22,5,7,16,23
CLEVELAND CAVALIERS,240,24,77,3,12,13,20,16,31,13,9,5,17,18
NEW YORK KNICKS,240,30,66,8,15,14,21,4,37,22,6,1,17,18
GOLDEN STATE WARRIORS,240,29,90,4,10,30,41,20,32,19,8,5,11,18
TORONTO RAPTORS,240,41,95,10,21,17,24,19,41,33,9,20,13,29
ATLANTA HAWKS,240,30,71,3,8,26,34,13,29,15,7,8,18,23
UTAH JAZZ,240,37,84,2,8,20,25,12,29,29,10,11,15,25
