team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,42,78,3,10,18,26,9,29,24,6,4,13,26
ATLANTA HAWKS,240,34,73,4,12,28,34,11,26,18,11,5,13,24
INDIANA PACERS,240,37,78,6,14,19,23,9,37,32,10,10,13,15
DENVER NUGGETS,240,32,93,5,27,16,19,18,30,24,9,8,12,17
CHARLOTTE HORNETS,240,36,70,5,6,27,33,15,30,14,9,4,18,21
DETROIT PISTONS,240,35,70,11,22,15,18,5,13,20,9,7,16,26
MINNESOTA TIMBERWOLVES,240,33,91,4,20,5,6,16,21,22,12,6,14,20
LOS ANGELES CLIPPERS,240,35,76,12,18,12,16,15,33,26,5,10,23,13
WASHINGTON WIZARDS,240,37,82,4,9,16,18,9,27,24,12,4,10,26
PHILADELPHIA 76ERS,240,32,74,4,11,19,24,14,31,16,5,6,21,18
MILWAUKEE BUCKS,240,36,85,5,17,7,11,10,31,17,7,3,13,16
PHOENIX SUNS,240,43,88,10,22,8,12,13,36,26,8,4,12,12
GOLDEN STATE WARRIORS,240,32,80,4,12,15,19,12,29,16,9,4,18,24
SAN ANTONIO SPURS,240,33,81,5,16,23,28,17,30,16,10,12,15,22
SEATTLE SUPERSONICS,240,33,81,5,17,17,19,13,23,18,7,3,15,22
UTAH JAZZ,240,43,79,5,17,21,27,13,29,27,12,12,12,22
