team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,39,76,7,12,14,23,13,20,21,8,5,16,16
ATLANTA HAWKS,240,43,78,6,11,14,15,7,28,21,9,2,13,20
TORONTO RAPTORS,240,36,84,4,17,15,24,17,32,20,4,6,13,18
BOSTON CELTICS,240,32,83,9,23,16,23,17,29,20,10,2,14,21
ORLANDO MAGIC,240,40,76,11,22,18,24,8,30,27,8,3,18,19
CHARLOTTE HORNETS,240,40,89,4,19,15,20,14,25,25,14,2,15,20
SAN ANTONIO SPURS,240,32,83,7,22,26,33,17,45,18,5,7,16,20
INDIANA PACERS,240,33,85,4,11,9,13,7,33,23,8,5,14,30
GOLDEN STATE WARRIORS,240,34,94,3,13,19,30,26,22,19,9,8,17,25
LOS ANGELES LAKERS,240,41,77,2,8,22,25,12,27,20,10,8,17,24
PHOENIX SUNS,240,42,74,3,10,16,16,7,38,21,9,5,22,25
MEMPHIS GRIZZLIES,240,33,81,7,18,16,25,10,23,20,13,6,13,17
DALLAS MAVERICKS,240,38,80,6,15,22,26,12,32,19,5,4,10,24
MIAMI HEAT,240,35,78,8,15,16,27,12,25,25,6,5,12,23
CLEVELAND CAVALIERS,240,27,79,2,16,12,17,8,39,19,9,6,17,17
PHILADELPHIA 76ERS,240,27,77,5,17,20,25,11,42,17,13,8,17,18
DENVER NUGGETS,240,35,75,8,19,12,15,8,27,24,4,8,8,25
PORTLAND TRAIL BLAZERS,240,34,77,5,12,24,37,14,31,28,5,2,6,16
HOUSTON ROCKETS,240,30,74,7,21,14,18,10,26,16,4,4,17,19
SEATTLE SUPERSONICS,240,41,84,4,18,13,19,15,26,22,10,4,9,19
LOS ANGELES CLIPPERS,240,38,78,5,13,20,25,10,21,14,11,2,16,28
UTAH JAZZ,240,31,63,5,12,39,47,9,27,22,9,10,18,20
