team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,265,34,76,8,14,20,30,10,29,27,8,6,15,24
CLEVELAND CAVALIERS,265,35,82,6,11,24,30,13,35,26,4,5,13,25
PHOENIX SUNS,240,39,82,4,11,22,28,11,27,13,5,7,11,29
DALLAS MAVERICKS,240,39,82,8,14,33,38,15,28,16,6,6,10,21
MEMPHIS GRIZZLIES,240,33,73,6,18,12,16,9,33,17,7,6,20,23
DETROIT PISTONS,240,34,70,3,9,20,29,5,29,19,7,7,16,17
ATLANTA HAWKS,240,35,80,3,19,15,19,12,31,19,13,7,21,18
MILWAUKEE BUCKS,240,38,86,7,19,12,14,12,33,28,12,7,19,19
SAN ANTONIO SPURS,240,33,81,7,16,21,30,10,32,22,5,6,9,21
MINNESOTA TIMBERWOLVES,240,38,88,4,7,19,21,14,32,24,5,5,7,21
CHICAGO BULLS,240,22,66,3,11,24,37,9,25,12,9,2,13,14
NEW YORK KNICKS,240,32,75,2,11,12,15,13,36,19,8,2,18,30
CHARLOTTE HORNETS,240,41,98,8,25,13,14,19,32,25,13,3,16,16
ORLANDO MAGIC,240,40,86,9,17,12,19,12,30,19,8,8,16,13
NEW JERSEY NETS,240,41,92,5,11,10,16,8,42,25,6,4,15,26
SACRAMENTO KINGS,240,36,87,2,16,24,37,7,38,20,10,2,7,14
BOSTON CELTICS,265,32,88,6,27,14,17,8,35,17,9,7,15,21
WASHINGTON WIZARDS,265,36,90,0,8,16,16,10,44,27,7,5,16,20
