team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,34,81,4,10,11,19,12,27,17,5,7,15,28
ATLANTA HAWKS,240,29,70,2,6,30,42,13,35,18,7,4,15,22
NEW YORK KNICKS,240,26,75,3,18,24,31,10,34,18,5,4,18,21
CHICAGO BULLS,240,31,75,4,13,18,24,4,37,25,14,5,13,27
ORLANDO MAGIC,240,39,92,4,15,17,24,16,43,24,7,12,10,26
CLEVELAND CAVALIERS,240,20,79,3,11,26,33,15,35,14,3,5,15,22
SACRAMENTO KINGS,240,37,78,5,13,27,40,12,32,22,7,5,11,22
DENVER NUGGETS,240,33,89,4,17,24,29,15,30,15,2,4,11,29
MINNESOTA TIMBERWOLVES,240,39,89,2,5,10,12,11,31,23,6,4,8,19
HOUSTON ROCKETS,240,32,82,8,16,16,23,14,32,21,5,0,13,12
GOLDEN STATE WARRIORS,265,42,98,3,9,23,31,21,28,23,6,7,15,31
LOS ANGELES CLIPPERS,265,38,92,3,15,29,40,19,25,15,4,12,11,28
BOSTON CELTICS,240,34,89,12,28,19,24,16,25,24,5,4,8,24
MILWAUKEE BUCKS,240,34,75,6,17,31,34,9,37,24,7,5,12,18
CHARLOTTE HORNETS,240,33,81,4,17,15,17,8,37,16,8,9,18,21
NEW JERSEY NETS,240,33,93,7,16,22,30,18,29,20,9,9,12,20
SAN ANTONIO SPURS,240,36,79,14,25,20,27,11,36,22,4,10,10,18
PORTLAND TRAIL BLAZERS,240,33,82,6,20,18,23,7,30,16,1,3,10,23
UTAH JAZZ,240,34,74,3,7,20,32,16,29,25,12,4,19,19
SEATTLE SUPERSONICS,240,28,72,4,14,14,19,10,19,21,11,5,19,30
PHILADELPHIA 76ERS,240,30,71,1,8,15,19,12,33,10,5,3,20,25
WASHINGTON WIZARDS,240,30,74,3,6,27,34,11,29,17,11,6,9,19
