team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,38,84,7,19,11,16,9,31,19,8,5,13,19
BOSTON CELTICS,240,40,81,12,29,12,17,10,30,25,4,5,14,21
HOUSTON ROCKETS,240,26,69,5,18,24,38,10,21,20,5,6,13,17
DENVER NUGGETS,240,47,86,3,10,11,20,17,34,32,7,7,12,26
NEW YORK KNICKS,240,37,87,4,14,17,20,10,31,23,11,1,10,22
INDIANA PACERS,240,39,77,5,8,20,22,7,38,26,6,7,13,19
MEMPHIS GRIZZLIES,240,36,98,4,16,10,14,19,29,22,13,6,17,18
LOS ANGELES LAKERS,240,45,88,7,16,13,19,12,35,30,12,10,19,18
SACRAMENTO KINGS,240,37,88,3,13,28,33,13,38,19,6,4,18,28
ORLANDO MAGIC,240,40,99,4,19,31,39,16,36,24,11,9,11,24
GOLDEN STATE WARRIORS,240,39,75,4,7,27,34,12,33,22,9,3,23,30
WASHINGTON WIZARDS,240,34,79,1,9,31,39,7,20,19,9,1,13,26
