team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,290,43,88,3,6,31,37,14,37,22,7,5,17,31
INDIANA PACERS,290,38,91,5,18,32,39,13,26,29,9,10,14,32
TORONTO RAPTORS,240,35,84,9,22,15,18,14,33,25,8,11,11,25
LOS ANGELES CLIPPERS,240,32,80,4,11,17,21,10,32,20,4,6,13,19
CHARLOTTE HORNETS,240,38,83,4,10,16,20,8,32,12,5,3,9,24
MIAMI HEAT,240,34,76,3,13,16,26,8,30,13,5,9,10,18
NEW YORK KNICKS,240,31,73,3,13,18,24,8,22,17,9,4,17,24
NEW JERSEY NETS,240,42,80,4,11,21,27,10,30,28,10,5,14,20
ATLANTA HAWKS,240,29,74,3,15,17,22,11,30,15,4,4,14,22
PHILADELPHIA 76ERS,240,38,82,2,9,20,26,11,30,24,9,4,8,18
LOS ANGELES LAKERS,240,30,74,6,22,17,30,13,23,14,7,5,15,19
PHOENIX SUNS,240,38,83,5,13,14,16,13,32,20,6,1,16,26
CHICAGO BULLS,240,31,72,0,3,9,18,8,33,20,4,2,26,25
SACRAMENTO KINGS,240,41,79,5,12,18,32,10,32,24,16,4,13,18
CLEVELAND CAVALIERS,240,36,84,10,15,9,11,13,25,23,7,2,14,28
SAN ANTONIO SPURS,240,38,75,10,15,19,26,12,29,25,7,5,13,16
GOLDEN STATE WARRIORS,240,34,82,4,16,19,23,20,27,16,7,4,21,17
SEATTLE SUPERSONICS,240,41,80,4,14,14,20,9,22,21,10,1,13,23
UTAH JAZZ,240,40,77,2,6,19,23,10,32,32,5,11,14,23
WASHINGTON WIZARDS,240,32,89,4,9,24,28,20,22,15,8,5,7,25
