team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,39,73,3,9,24,28,6,32,26,4,3,13,16
DALLAS MAVERICKS,240,40,97,8,26,9,10,21,30,21,8,4,9,24
NEW YORK KNICKS,240,37,73,5,10,15,19,8,33,25,11,6,19,18
GOLDEN STATE WARRIORS,240,26,83,3,11,15,22,17,24,19,8,6,18,18
ATLANTA HAWKS,240,40,90,10,24,12,15,13,32,20,6,4,12,23
INDIANA PACERS,240,38,83,7,16,23,30,11,32,25,5,6,10,17
LOS ANGELES LAKERS,240,36,81,6,13,20,33,10,29,27,8,10,14,21
LOS ANGELES CLIPPERS,240,39,99,1,15,14,19,25,32,20,7,5,18,29
MINNESOTA TIMBERWOLVES,240,35,84,1,2,9,13,14,30,14,8,3,9,17
MIAMI HEAT,240,30,74,4,10,9,18,14,29,16,2,2,16,19
HOUSTON ROCKETS,240,35,73,10,23,14,20,7,30,26,6,4,14,18
PORTLAND TRAIL BLAZERS,240,32,74,1,8,22,26,11,30,20,5,4,13,17
DETROIT PISTONS,240,35,84,7,18,11,15,12,32,21,6,6,7,17
TORONTO RAPTORS,240,32,79,11,19,9,10,11,34,19,4,7,11,18
CHARLOTTE HORNETS,240,34,83,2,9,25,32,18,22,13,9,6,9,16
WASHINGTON WIZARDS,240,33,77,5,9,17,19,12,29,19,4,2,17,23
