team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
VANCOUVER GRIZZLIES,240,38,79,2,6,21,31,12,28,17,5,4,13,21
HOUSTON ROCKETS,240,38,81,8,24,18,28,14,26,23,9,8,10,23
MIAMI HEAT,240,42,82,3,6,12,15,5,36,19,6,10,14,15
LOS ANGELES CLIPPERS,240,39,91,3,14,10,12,14,33,22,4,5,16,14
SACRAMENTO KINGS,240,34,82,3,16,24,27,9,32,16,10,3,24,17
NEW JERSEY NETS,240,43,91,9,19,14,16,14,33,25,13,3,20,28
DENVER NUGGETS,240,34,72,4,15,22,28,3,40,19,6,6,14,22
PHILADELPHIA 76ERS,240,31,83,0,6,15,25,10,33,22,7,2,14,27
WASHINGTON WIZARDS,240,34,69,3,9,25,32,10,24,16,4,3,17,30
UTAH JAZZ,240,37,73,4,12,24,34,10,24,29,5,10,12,30
