team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,47,91,8,20,14,16,10,33,31,13,4,13,20
ATLANTA HAWKS,240,35,85,4,16,15,22,16,30,20,7,4,21,14
MILWAUKEE BUCKS,240,43,89,8,18,11,13,17,20,31,8,4,16,30
CHARLOTTE HORNETS,240,37,69,4,8,31,40,10,26,28,13,9,15,11
DETROIT PISTONS,240,29,80,4,9,29,36,18,26,21,12,3,19,26
CHICAGO BULLS,240,29,71,5,13,14,22,15,25,21,6,12,27,29
WASHINGTON WIZARDS,240,36,82,4,12,18,28,14,34,25,5,3,21,26
CLEVELAND CAVALIERS,240,39,84,3,7,15,24,11,30,30,11,6,13,32
PHILADELPHIA 76ERS,240,39,80,1,5,18,23,12,26,23,13,3,17,22
GOLDEN STATE WARRIORS,240,37,84,8,26,12,22,17,31,25,7,4,19,29
PHOENIX SUNS,240,34,90,7,19,12,18,16,26,20,11,2,12,20
LOS ANGELES LAKERS,240,41,79,7,12,14,23,14,39,26,8,8,20,16
MIAMI HEAT,240,45,79,1,7,18,22,6,35,30,6,8,19,30
ORLANDO MAGIC,240,39,96,4,10,24,31,17,28,16,9,1,12,27
SACRAMENTO KINGS,240,37,75,8,17,31,35,7,32,22,11,3,11,18
SEATTLE SUPERSONICS,240,38,90,9,25,19,20,13,30,21,7,4,15,24
VANCOUVER GRIZZLIES,240,32,75,4,12,22,25,9,21,15,6,5,15,28
UTAH JAZZ,240,37,70,3,11,24,25,6,27,31,8,7,14,22
