team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,40,91,2,10,15,17,16,34,21,10,5,13,32
DETROIT PISTONS,240,27,75,1,12,28,39,11,28,13,4,4,16,18
PORTLAND TRAIL BLAZERS,240,40,90,4,17,5,6,16,26,19,8,7,12,21
HOUSTON ROCKETS,240,31,71,5,19,12,17,14,32,16,6,5,20,12
SEATTLE SUPERSONICS,240,39,85,8,19,17,20,13,32,22,4,2,12,14
INDIANA PACERS,240,46,87,12,24,9,10,6,31,32,8,8,10,20
MILWAUKEE BUCKS,240,38,84,6,18,13,23,8,29,21,9,3,15,30
SACRAMENTO KINGS,240,38,85,7,25,25,34,18,34,21,8,5,16,21
PHOENIX SUNS,265,34,92,9,22,13,17,16,36,19,10,3,19,28
SAN ANTONIO SPURS,265,33,87,2,10,23,32,17,38,19,10,9,20,26
NEW JERSEY NETS,240,34,85,5,19,14,18,12,23,22,5,8,16,21
TORONTO RAPTORS,240,45,90,6,12,20,27,19,32,30,11,13,9,21
