team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,36,76,6,14,26,31,10,21,20,6,2,18,32
CHARLOTTE HORNETS,240,35,71,2,8,36,45,12,30,30,11,4,20,26
INDIANA PACERS,240,40,80,6,17,17,21,7,29,29,5,2,7,21
CHICAGO BULLS,240,35,81,7,16,14,22,17,32,24,5,2,14,23
SAN ANTONIO SPURS,240,46,88,4,16,9,19,16,31,31,8,8,14,17
GOLDEN STATE WARRIORS,240,36,85,4,6,7,15,13,28,23,7,3,17,23
DALLAS MAVERICKS,240,41,93,10,18,14,21,12,34,21,6,4,10,19
LOS ANGELES LAKERS,240,44,90,3,8,17,22,13,42,26,7,5,12,18
MINNESOTA TIMBERWOLVES,240,45,88,3,7,14,20,17,27,35,4,7,13,20
ORLANDO MAGIC,240,45,86,4,12,11,18,9,22,13,8,3,12,15
PHOENIX SUNS,240,35,65,8,18,13,15,5,31,24,5,3,24,30
UTAH JAZZ,240,33,77,3,12,23,32,11,24,26,13,4,12,22
PHILADELPHIA 76ERS,240,38,82,1,7,23,29,17,27,27,6,3,13,18
VANCOUVER GRIZZLIES,240,40,83,1,6,12,15,14,28,21,8,5,13,25
