team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,32,79,1,5,16,25,12,33,13,5,2,13,15
BOSTON CELTICS,240,40,83,9,21,9,11,6,35,27,8,1,12,25
MINNESOTA TIMBERWOLVES,240,42,80,1,5,21,28,10,32,34,8,5,16,25
CHICAGO BULLS,240,33,81,1,9,19,28,14,25,14,10,1,12,24
ORLANDO MAGIC,240,41,86,4,12,17,29,8,36,27,9,8,12,28
CLEVELAND CAVALIERS,240,34,90,9,16,20,27,15,36,21,6,3,20,24
LOS ANGELES CLIPPERS,240,40,85,9,29,14,16,8,37,31,6,11,10,18
GOLDEN STATE WARRIORS,240,42,96,7,18,8,14,15,29,30,3,3,9,21
UTAH JAZZ,240,31,68,3,9,7,15,8,29,22,9,1,20,18
MIAMI HEAT,240,33,76,3,15,5,6,11,27,23,5,9,15,20
TORONTO RAPTORS,240,35,86,1,10,19,30,12,38,17,11,2,12,23
NEW YORK KNICKS,240,36,79,6,14,13,22,6,36,21,4,7,15,23
