team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,31,78,5,17,33,38,11,25,19,13,1,24,32
LOS ANGELES LAKERS,240,40,82,11,17,26,37,17,27,28,15,4,22,28
DALLAS MAVERICKS,240,33,81,11,24,20,26,8,29,18,12,1,22,19
MILWAUKEE BUCKS,240,42,85,2,10,17,19,10,33,29,15,2,24,22
DENVER NUGGETS,240,29,78,4,19,18,28,12,36,12,8,3,12,21
NEW YORK KNICKS,240,30,80,4,11,14,19,9,38,20,3,5,10,27
PORTLAND TRAIL BLAZERS,240,33,68,0,5,26,36,9,32,24,9,6,20,18
PHOENIX SUNS,240,36,82,9,21,9,13,8,24,27,7,3,16,28
CHARLOTTE HORNETS,240,42,87,2,11,17,22,10,44,32,8,9,10,22
SEATTLE SUPERSONICS,240,30,87,7,26,14,22,12,30,20,5,6,12,21
SAN ANTONIO SPURS,240,36,86,6,18,14,21,9,31,25,9,4,13,19
TORONTO RAPTORS,240,37,81,3,8,21,24,12,33,26,8,11,14,23
