team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,37,78,2,12,19,24,8,26,14,5,3,8,24
MIAMI HEAT,240,41,73,7,14,14,22,7,30,24,4,10,16,21
SEATTLE SUPERSONICS,240,30,82,9,19,23,30,16,27,17,13,3,8,21
NEW YORK KNICKS,240,40,74,7,11,14,17,8,36,30,0,9,15,23
LOS ANGELES CLIPPERS,265,40,82,4,12,9,16,7,34,19,4,9,13,20
SACRAMENTO KINGS,265,40,86,6,13,20,24,10,36,21,8,4,11,19
PORTLAND TRAIL BLAZERS,240,34,80,5,12,22,23,13,30,21,6,6,8,17
SAN ANTONIO SPURS,240,34,80,3,14,16,18,11,27,24,4,8,9,18
CLEVELAND CAVALIERS,240,35,85,4,13,15,22,13,33,20,11,2,17,25
TORONTO RAPTORS,240,40,78,11,25,10,19,10,29,31,9,12,17,21
DALLAS MAVERICKS,240,46,78,6,9,18,22,4,20,26,14,3,12,20
VANCOUVER GRIZZLIES,240,46,80,8,19,12,15,8,27,31,6,1,22,23
