team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,31,77,1,5,18,23,11,26,17,9,5,17,23
DALLAS MAVERICKS,240,43,83,3,11,13,20,15,33,18,10,5,17,22
DETROIT PISTONS,240,25,82,5,16,18,25,15,34,14,5,6,14,23
INDIANA PACERS,240,30,79,6,17,16,18,11,36,27,8,11,9,22
SACRAMENTO KINGS,240,33,83,6,16,9,11,11,27,21,9,3,19,15
PORTLAND TRAIL BLAZERS,240,45,86,6,14,9,13,10,32,24,13,9,13,12
WASHINGTON WIZARDS,240,31,86,2,12,14,20,16,30,17,4,2,10,16
SAN ANTONIO SPURS,240,42,78,7,16,11,14,5,30,23,9,9,7,16
BOSTON CELTICS,240,39,80,12,23,18,22,10,28,21,15,5,13,25
SEATTLE SUPERSONICS,240,35,71,5,15,13,24,5,27,26,9,7,22,20
MIAMI HEAT,265,36,83,6,18,20,25,8,37,27,3,7,18,23
TORONTO RAPTORS,265,35,96,5,16,16,22,14,33,20,13,9,13,19
GOLDEN STATE WARRIORS,240,35,92,1,13,18,25,15,27,22,11,6,11,21
VANCOUVER GRIZZLIES,240,37,70,8,12,17,25,6,39,28,5,9,17,24
