team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,30,66,4,10,21,26,5,40,19,5,5,19,20
CHARLOTTE HORNETS,240,36,86,3,13,11,18,12,29,26,12,4,10,19
VANCOUVER GRIZZLIES,240,33,78,0,7,9,12,12,29,26,6,8,21,26
CHICAGO BULLS,240,32,75,3,9,23,31,14,27,24,16,5,19,17
SAN ANTONIO SPURS,240,35,73,7,15,30,40,12,30,23,4,5,13,18
DALLAS MAVERICKS,240,39,83,8,19,18,21,13,26,23,6,6,8,27
ATLANTA HAWKS,240,32,88,3,8,15,22,13,35,22,7,7,15,22
DENVER NUGGETS,240,30,76,3,18,22,33,12,42,28,8,16,17,22
PORTLAND TRAIL BLAZERS,290,47,97,10,22,16,21,10,29,32,12,3,15,27
LOS ANGELES CLIPPERS,290,45,88,10,19,23,29,8,31,28,7,4,17,19
NEW JERSEY NETS,240,27,71,3,19,13,17,8,32,15,6,3,10,22
MIAMI HEAT,240,27,74,4,17,17,23,12,28,14,4,4,13,17
TORONTO RAPTORS,240,46,90,5,13,9,13,11,34,30,9,10,16,27
WASHINGTON WIZARDS,240,35,82,1,7,28,33,14,29,21,8,3,15,19
