team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,37,82,6,17,20,24,15,33,21,7,7,13,19
CLEVELAND CAVALIERS,240,38,84,2,8,16,18,11,28,23,7,2,13,23
NEW YORK KNICKS,240,30,80,5,14,20,31,13,33,14,6,3,14,28
DETROIT PISTONS,240,29,79,4,11,28,32,10,32,16,6,12,10,25
PHOENIX SUNS,240,42,80,4,9,12,16,13,33,24,7,5,15,19
MIAMI HEAT,240,34,74,1,11,16,23,5,27,18,12,2,11,14
HOUSTON ROCKETS,240,33,76,4,16,19,27,7,43,24,6,7,13,20
MINNESOTA TIMBERWOLVES,240,34,89,2,7,13,18,11,31,22,7,5,9,22
TORONTO RAPTORS,240,40,87,8,20,23,31,16,31,26,5,4,11,22
NEW JERSEY NETS,240,40,79,13,20,20,28,7,30,20,7,5,11,26
VANCOUVER GRIZZLIES,240,26,71,2,11,37,44,13,32,17,6,3,20,23
PHILADELPHIA 76ERS,240,38,86,2,10,29,40,19,29,21,13,0,11,29
LOS ANGELES LAKERS,240,36,65,7,13,22,26,6,33,23,2,5,21,26
SAN ANTONIO SPURS,240,40,78,5,11,14,24,7,21,25,12,2,9,20
DENVER NUGGETS,240,37,87,3,12,21,28,14,23,22,6,6,10,22
SEATTLE SUPERSONICS,240,51,86,8,20,17,25,10,31,32,7,9,9,21
