team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,41,90,5,12,14,18,13,34,24,8,7,13,26
DETROIT PISTONS,240,33,82,5,15,23,30,11,29,19,6,13,17,22
MINNESOTA TIMBERWOLVES,240,37,78,7,15,19,26,13,17,28,11,6,8,19
INDIANA PACERS,240,41,71,14,19,14,18,13,28,30,4,1,17,26
ORLANDO MAGIC,240,36,99,7,20,21,25,22,30,24,10,2,11,36
LOS ANGELES LAKERS,240,36,70,5,19,29,53,13,33,19,8,7,16,22
GOLDEN STATE WARRIORS,240,40,89,1,7,14,25,15,23,26,8,6,11,14
MILWAUKEE BUCKS,240,49,97,7,14,17,22,22,37,36,7,1,10,19
WASHINGTON WIZARDS,240,31,90,4,11,25,29,21,26,19,7,5,13,22
NEW JERSEY NETS,240,40,81,3,9,18,25,6,34,26,9,13,13,25
SACRAMENTO KINGS,240,33,74,8,26,12,13,5,27,21,9,1,13,15
NEW YORK KNICKS,240,38,75,4,16,8,10,8,32,16,7,2,15,18
UTAH JAZZ,240,30,81,0,5,20,27,10,31,20,11,11,16,23
PHOENIX SUNS,240,31,78,2,7,26,35,15,33,21,13,6,18,24
