team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,31,86,1,8,17,27,15,33,20,12,4,21,24
DENVER NUGGETS,240,35,81,6,19,7,16,13,34,28,7,15,25,22
DETROIT PISTONS,240,28,75,3,17,23,31,11,26,12,11,5,17,16
MIAMI HEAT,240,45,81,7,12,7,9,7,32,30,11,7,17,24
SACRAMENTO KINGS,240,34,95,4,18,18,20,13,23,22,12,3,17,14
MINNESOTA TIMBERWOLVES,240,46,79,2,7,11,14,7,40,34,9,4,22,23
PHOENIX SUNS,240,42,78,6,15,27,39,11,29,33,5,7,14,22
ORLANDO MAGIC,240,46,95,7,13,14,22,15,22,21,8,5,10,27
MILWAUKEE BUCKS,240,35,81,2,9,20,21,11,28,23,12,9,14,19
VANCOUVER GRIZZLIES,240,33,79,7,19,14,22,16,30,23,4,3,22,18
