team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,34,85,4,20,10,12,16,33,30,1,5,14,28
CHICAGO BULLS,240,33,75,1,9,16,30,12,28,23,8,6,13,19
VANCOUVER GRIZZLIES,240,37,82,1,10,23,31,15,25,22,3,7,17,26
DENVER NUGGETS,240,41,90,5,16,23,28,20,28,29,6,10,14,27
SEATTLE SUPERSONICS,240,40,76,7,12,19,34,9,36,14,1,2,15,24
NEW YORK KNICKS,240,41,88,5,16,25,29,11,26,21,9,3,5,31
NEW JERSEY NETS,240,34,77,7,14,12,16,7,24,19,10,2,18,20
PORTLAND TRAIL BLAZERS,240,40,77,5,8,16,20,10,34,30,7,5,19,15
LOS ANGELES LAKERS,290,40,98,3,14,18,23,12,32,23,11,11,18,32
UTAH JAZZ,290,37,83,3,12,28,32,14,37,22,4,6,27,31
