team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,45,81,3,6,27,33,13,25,23,8,3,9,25
ATLANTA HAWKS,240,42,75,5,12,19,24,8,21,23,4,3,12,31
WASHINGTON WIZARDS,240,24,84,4,16,14,20,17,29,20,8,7,13,27
CHICAGO BULLS,240,27,75,4,15,19,29,17,39,21,7,10,16,23
LOS ANGELES CLIPPERS,240,39,86,5,19,18,23,9,33,19,5,5,13,20
LOS ANGELES LAKERS,240,50,100,3,12,15,23,20,40,29,5,6,10,21
VANCOUVER GRIZZLIES,240,33,79,3,13,27,32,13,19,21,7,3,21,30
ORLANDO MAGIC,240,43,80,2,4,28,32,12,26,27,9,10,17,28
GOLDEN STATE WARRIORS,240,35,87,6,20,16,21,17,20,22,5,3,16,25
PHILADELPHIA 76ERS,240,43,81,2,6,25,34,18,36,29,13,6,13,22
SEATTLE SUPERSONICS,240,42,88,8,25,7,17,11,30,27,6,6,8,16
SAN ANTONIO SPURS,240,38,79,8,19,12,16,9,35,29,4,8,13,16
CHARLOTTE HORNETS,240,32,78,5,13,27,37,10,22,17,8,7,12,21
UTAH JAZZ,240,50,81,5,6,13,16,6,36,37,9,6,14,28
