team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,40,89,10,14,17,20,16,24,18,6,6,12,22
ATLANTA HAWKS,240,40,83,2,12,19,23,14,29,23,9,4,14,23
TORONTO RAPTORS,240,39,90,1,6,15,24,18,24,20,5,4,12,36
CHARLOTTE HORNETS,240,35,68,4,9,41,55,10,32,27,7,5,13,22
HOUSTON ROCKETS,240,41,82,8,25,31,39,9,39,26,8,5,20,27
DALLAS MAVERICKS,240,41,94,4,19,25,28,13,34,18,9,7,13,29
ORLANDO MAGIC,240,39,86,6,13,16,20,13,28,19,6,7,20,21
GOLDEN STATE WARRIORS,240,47,92,4,13,15,25,13,32,30,12,4,12,20
SAN ANTONIO SPURS,240,42,76,2,6,13,26,7,37,23,4,6,15,17
LOS ANGELES CLIPPERS,240,38,85,6,20,11,16,8,31,17,7,5,14,21
SEATTLE SUPERSONICS,240,30,74,8,26,14,20,6,34,15,7,2,19,20
LOS ANGELES LAKERS,240,33,83,3,21,12,20,11,31,19,9,11,15,18
INDIANA PACERS,240,35,79,5,14,25,27,9,31,24,4,4,10,19
MINNESOTA TIMBERWOLVES,240,43,93,1,6,14,18,16,28,33,5,6,7,24
DETROIT PISTONS,240,35,81,5,16,19,27,12,26,22,6,3,14,19
NEW YORK KNICKS,240,44,90,5,14,12,18,17,31,24,5,4,11,24
NEW JERSEY NETS,240,36,83,7,25,17,24,11,25,21,10,6,16,27
PHILADELPHIA 76ERS,240,33,83,4,9,31,37,15,36,17,8,4,18,22
BOSTON CELTICS,240,36,80,2,7,31,34,11,26,24,12,4,11,27
WASHINGTON WIZARDS,240,35,69,1,4,30,36,7,27,19,5,7,20,31
