team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,37,92,3,7,16,21,20,29,16,4,5,12,23
ATLANTA HAWKS,240,39,84,5,13,28,37,19,34,24,8,8,11,22
BOSTON CELTICS,240,42,92,2,13,10,13,14,27,19,7,4,17,30
CHARLOTTE HORNETS,240,39,75,4,11,28,37,8,32,31,8,9,14,19
DETROIT PISTONS,240,34,87,5,13,19,31,13,26,25,11,2,12,29
CHICAGO BULLS,240,31,67,8,18,28,40,14,39,23,7,5,22,26
PORTLAND TRAIL BLAZERS,240,40,87,3,13,12,17,10,35,23,8,4,10,19
LOS ANGELES LAKERS,240,37,82,3,11,14,20,8,29,22,8,10,11,19
DALLAS MAVERICKS,240,41,87,7,13,6,8,9,35,24,3,3,14,26
NEW JERSEY NETS,240,37,83,3,14,21,27,10,32,19,11,2,10,18
INDIANA PACERS,240,36,81,7,24,18,21,9,24,24,7,4,16,25
PHILADELPHIA 76ERS,240,36,82,1,6,30,32,14,34,18,9,2,16,18
CLEVELAND CAVALIERS,240,34,72,4,11,16,25,7,23,27,16,5,22,31
PHOENIX SUNS,240,34,76,7,19,26,29,14,24,27,8,5,22,26
UTAH JAZZ,240,42,81,5,11,15,21,12,32,28,9,3,16,23
SACRAMENTO KINGS,240,39,88,8,21,15,19,12,24,16,9,4,13,22
NEW YORK KNICKS,240,37,88,4,12,5,8,10,27,12,7,3,11,28
SAN ANTONIO SPURS,240,34,71,4,10,24,32,9,41,21,4,7,15,15
ORLANDO MAGIC,240,35,80,3,5,12,18,15,24,21,12,9,19,17
VANCOUVER GRIZZLIES,240,31,82,4,15,16,18,19,29,19,10,2,23,20
