team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,35,80,2,11,26,33,8,30,21,8,4,9,25
BOSTON CELTICS,240,36,78,3,11,30,37,11,37,23,6,6,12,24
PORTLAND TRAIL BLAZERS,240,36,72,2,11,14,19,5,34,30,20,9,23,22
CHICAGO BULLS,240,26,77,2,10,9,17,16,27,19,12,2,30,23
DETROIT PISTONS,240,45,99,8,21,20,28,20,27,30,13,5,14,27
ORLANDO MAGIC,240,40,79,5,7,21,31,12,34,21,7,5,27,31
MILWAUKEE BUCKS,265,43,96,8,20,26,31,19,27,23,3,5,20,33
PHILADELPHIA 76ERS,265,46,88,4,12,28,41,11,28,31,13,1,13,31
DENVER NUGGETS,240,33,72,2,11,21,38,12,26,21,5,6,17,22
UTAH JAZZ,240,44,87,5,11,16,20,12,27,33,9,6,11,29
GOLDEN STATE WARRIORS,240,35,77,4,16,13,20,10,25,25,9,4,19,24
WASHINGTON WIZARDS,240,40,84,5,11,14,18,15,27,25,6,5,14,20
