team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,36,89,9,26,18,29,13,25,21,9,5,8,18
CHICAGO BULLS,240,44,80,12,15,16,22,10,35,32,7,6,15,23
MIAMI HEAT,240,26,65,3,10,22,33,3,39,14,4,4,14,20
CLEVELAND CAVALIERS,240,27,83,1,8,20,25,13,33,12,8,6,6,23
TORONTO RAPTORS,240,26,76,8,19,27,39,10,35,21,5,11,16,27
DENVER NUGGETS,240,35,90,3,7,22,33,15,37,23,14,11,13,31
PHOENIX SUNS,240,42,98,2,10,12,20,16,25,30,9,3,11,21
GOLDEN STATE WARRIORS,240,43,87,9,20,18,26,19,39,29,7,7,19,24
NEW ORLEANS HORNETS,240,30,75,6,17,15,18,13,32,16,8,10,18,22
INDIANA PACERS,240,27,74,3,11,14,19,12,30,17,12,9,16,16
SAN ANTONIO SPURS,240,38,76,4,14,25,32,17,26,15,8,3,16,18
MILWAUKEE BUCKS,240,38,76,11,17,15,21,12,20,24,11,4,14,24
MEMPHIS GRIZZLIES,240,34,87,5,19,14,17,14,35,19,5,4,17,13
NEW YORK KNICKS,240,37,90,7,23,4,4,12,36,24,7,4,17,20
PORTLAND TRAIL BLAZERS,240,35,69,8,16,14,16,11,30,20,7,2,18,19
SEATTLE SUPERSONICS,240,30,73,6,20,11,11,9,18,22,10,4,14,15
ORLANDO MAGIC,240,41,78,11,20,12,17,10,21,26,8,2,17,27
WASHINGTON WIZARDS,240,38,72,0,2,30,32,7,25,27,9,2,16,15
