team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,40,84,8,15,20,25,9,29,25,12,3,9,18
ATLANTA HAWKS,240,34,74,5,14,18,21,9,31,28,5,5,21,23
GOLDEN STATE WARRIORS,240,36,94,6,20,25,36,18,22,17,7,9,16,20
CLEVELAND CAVALIERS,240,51,98,3,13,19,23,17,37,36,8,8,15,26
MIAMI HEAT,240,36,85,5,17,14,16,6,27,27,9,4,10,17
MINNESOTA TIMBERWOLVES,240,42,85,6,8,18,20,13,39,28,6,6,14,17
WASHINGTON WIZARDS,240,41,80,3,7,10,12,10,26,25,8,7,8,20
PORTLAND TRAIL BLAZERS,240,37,81,4,10,13,22,16,28,27,5,4,15,16
MILWAUKEE BUCKS,240,34,77,5,15,21,28,11,22,19,5,5,12,25
SAN ANTONIO SPURS,240,40,80,5,19,22,26,11,33,33,8,7,14,27
