team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,37,91,3,16,15,20,23,24,15,6,6,14,19
ATLANTA HAWKS,240,44,79,9,17,14,17,5,30,35,7,3,11,23
NEW ORLEANS HORNETS,240,23,72,2,16,17,31,13,31,13,2,7,14,20
BOSTON CELTICS,240,36,84,10,22,11,16,9,33,25,7,4,6,23
LOS ANGELES LAKERS,240,36,81,6,17,10,13,13,29,22,3,3,20,30
DETROIT PISTONS,240,39,75,7,20,26,34,8,27,17,11,4,10,18
LOS ANGELES CLIPPERS,265,42,81,7,17,23,30,8,31,25,10,4,18,19
HOUSTON ROCKETS,265,46,93,11,32,15,17,9,27,23,7,8,14,23
CHICAGO BULLS,240,37,79,4,12,17,24,11,26,27,5,3,22,27
MEMPHIS GRIZZLIES,240,48,79,6,14,22,30,6,32,34,12,8,15,21
SAN ANTONIO SPURS,240,42,82,8,18,19,23,12,30,29,7,4,14,21
MINNESOTA TIMBERWOLVES,240,41,81,6,13,11,16,8,24,24,7,7,13,19
UTAH JAZZ,240,38,71,4,10,31,37,9,30,24,8,3,14,22
ORLANDO MAGIC,240,35,82,10,27,28,34,16,21,18,5,4,13,26
INDIANA PACERS,240,32,76,5,11,24,31,13,25,22,8,4,13,25
PHILADELPHIA 76ERS,240,32,81,4,12,28,31,17,33,20,9,6,13,23
TORONTO RAPTORS,240,44,85,5,15,10,16,13,21,25,6,3,11,17
PORTLAND TRAIL BLAZERS,240,50,78,9,15,16,22,6,30,35,6,4,8,16
