team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,37,87,3,11,12,18,12,28,21,11,7,6,19
ATLANTA HAWKS,240,34,74,6,10,18,20,9,36,21,5,11,16,20
NEW YORK KNICKS,240,33,85,9,30,23,30,12,27,27,9,2,11,19
CHICAGO BULLS,240,41,77,3,6,15,20,8,38,29,6,4,15,24
PHOENIX SUNS,240,41,80,3,12,10,16,10,29,23,5,5,13,25
DALLAS MAVERICKS,240,39,84,7,21,17,24,12,32,27,4,3,10,18
BOSTON CELTICS,240,23,75,6,21,28,32,12,26,15,7,2,19,24
DENVER NUGGETS,240,35,74,2,10,18,27,9,36,25,8,11,19,31
NEW ORLEANS HORNETS,240,34,84,7,19,10,19,22,26,18,6,1,20,19
MILWAUKEE BUCKS,240,37,76,6,15,13,20,9,26,13,11,5,14,19
MEMPHIS GRIZZLIES,240,40,86,10,20,9,13,8,21,22,7,2,13,26
NEW JERSEY NETS,240,40,74,1,5,26,33,11,38,32,8,2,18,17
SACRAMENTO KINGS,240,46,90,7,16,14,14,7,34,30,9,2,12,18
PORTLAND TRAIL BLAZERS,240,40,85,7,21,17,23,8,31,28,7,0,13,17
LOS ANGELES CLIPPERS,240,21,80,2,9,29,33,20,21,10,15,4,16,21
UTAH JAZZ,240,32,64,3,6,21,24,9,35,28,10,12,21,24
