team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,26,75,1,10,19,25,14,25,13,7,2,13,15
DENVER NUGGETS,240,35,77,7,10,11,15,14,29,22,8,5,11,21
SACRAMENTO KINGS,240,37,84,6,16,8,12,12,29,20,6,4,15,21
DETROIT PISTONS,240,38,83,4,14,19,21,11,31,25,9,7,11,17
PHOENIX SUNS,240,31,84,5,15,14,17,16,30,16,7,5,17,22
INDIANA PACERS,240,34,76,6,15,18,26,11,35,24,11,10,14,19
MEMPHIS GRIZZLIES,240,40,98,6,13,14,21,15,32,20,4,6,9,22
LOS ANGELES CLIPPERS,240,39,84,2,6,22,33,11,39,17,5,5,9,22
MIAMI HEAT,240,32,77,6,13,17,23,11,17,20,9,2,10,20
MILWAUKEE BUCKS,240,41,80,9,17,18,20,17,31,27,8,5,14,23
DALLAS MAVERICKS,240,49,88,11,23,10,14,11,29,39,5,4,12,27
MINNESOTA TIMBERWOLVES,240,35,82,3,13,22,31,8,27,21,5,4,11,18
SAN ANTONIO SPURS,240,31,66,3,7,27,35,4,32,16,8,5,12,16
NEW ORLEANS HORNETS,240,36,77,4,13,14,17,8,31,20,7,6,11,27
LOS ANGELES LAKERS,240,39,79,7,21,13,20,12,21,19,6,1,15,23
SEATTLE SUPERSONICS,240,43,76,10,23,23,27,12,26,24,8,2,12,19
NEW YORK KNICKS,240,27,72,11,27,21,27,7,27,16,6,4,13,17
TORONTO RAPTORS,240,39,77,6,13,11,19,10,37,20,7,4,14,24
