team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,37,76,5,21,24,32,12,31,30,6,7,16,25
CHICAGO BULLS,240,41,87,8,15,25,28,13,25,28,5,6,10,25
WASHINGTON WIZARDS,240,35,80,3,9,27,28,11,24,25,12,3,12,17
CLEVELAND CAVALIERS,240,37,82,3,9,14,18,19,30,25,7,5,22,23
PHOENIX SUNS,240,34,79,5,14,25,35,13,30,19,10,6,13,25
DENVER NUGGETS,240,25,79,2,8,26,32,18,33,16,7,6,21,22
UTAH JAZZ,240,43,99,4,10,12,20,24,20,33,6,5,11,27
GOLDEN STATE WARRIORS,240,42,80,9,15,35,39,16,30,27,4,10,13,16
PORTLAND TRAIL BLAZERS,240,32,72,4,9,13,15,11,30,14,9,5,11,18
HOUSTON ROCKETS,240,26,88,4,18,10,11,23,23,9,8,6,14,15
DALLAS MAVERICKS,240,33,81,13,33,20,22,6,31,23,8,2,14,25
LOS ANGELES LAKERS,240,39,83,10,21,20,28,9,36,26,10,1,14,22
LOS ANGELES CLIPPERS,240,40,79,6,19,22,29,7,30,21,8,7,16,25
MEMPHIS GRIZZLIES,240,38,89,7,14,28,34,16,30,27,11,3,12,23
TORONTO RAPTORS,240,35,82,4,19,9,13,9,24,16,9,8,13,22
MIAMI HEAT,240,33,79,2,4,21,26,11,34,20,7,6,13,15
ATLANTA HAWKS,240,33,75,3,13,26,28,12,31,15,10,4,18,17
NEW YORK KNICKS,240,43,88,4,22,9,10,11,29,19,10,6,14,21
DETROIT PISTONS,240,25,64,3,11,21,23,8,19,18,8,4,18,17
PHILADELPHIA 76ERS,240,38,74,1,4,14,17,11,31,24,9,0,15,22
SEATTLE SUPERSONICS,240,34,89,3,18,14,18,14,24,20,10,1,13,22
SACRAMENTO KINGS,240,40,78,5,17,22,30,12,33,24,7,5,14,17
