team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,27,86,7,22,23,32,13,29,12,8,5,13,19
ATLANTA HAWKS,240,36,73,6,12,22,26,7,33,26,6,10,14,24
SEATTLE SUPERSONICS,240,35,85,10,27,26,32,13,31,23,8,1,8,27
DALLAS MAVERICKS,240,41,83,5,18,22,31,11,38,26,4,7,11,25
CLEVELAND CAVALIERS,240,38,73,1,3,11,13,10,35,22,4,4,16,28
DETROIT PISTONS,240,30,75,7,15,22,28,7,21,15,8,6,7,15
LOS ANGELES CLIPPERS,240,44,101,10,22,24,28,27,34,25,8,7,10,25
GOLDEN STATE WARRIORS,240,42,104,8,24,21,29,27,29,24,4,10,9,18
NEW ORLEANS HORNETS,240,33,75,3,9,18,25,13,33,20,8,6,13,25
NEW JERSEY NETS,240,25,74,2,11,22,26,7,29,16,6,3,13,23
SAN ANTONIO SPURS,240,37,70,3,20,14,21,8,28,19,7,7,20,23
UTAH JAZZ,240,33,71,2,6,15,23,9,23,21,11,4,15,20
NEW YORK KNICKS,240,38,77,9,21,8,9,7,39,25,7,3,15,16
WASHINGTON WIZARDS,240,32,80,5,11,10,13,9,30,21,6,2,12,12
