team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,265,38,88,7,19,16,18,6,32,28,9,8,14,29
CLEVELAND CAVALIERS,265,36,98,1,6,31,37,23,42,23,6,4,15,21
GOLDEN STATE WARRIORS,240,44,100,4,17,16,23,16,37,25,7,10,13,24
DALLAS MAVERICKS,240,39,88,7,19,32,34,9,39,28,8,4,12,17
LOS ANGELES CLIPPERS,240,41,90,6,11,13,22,19,41,25,5,2,15,28
DENVER NUGGETS,240,31,95,2,8,15,23,22,28,18,6,7,11,21
SEATTLE SUPERSONICS,240,29,72,5,19,23,29,5,27,20,5,2,14,16
HOUSTON ROCKETS,240,41,81,6,17,13,17,8,33,24,10,5,13,25
TORONTO RAPTORS,240,29,76,4,13,24,33,10,28,21,8,11,12,20
NEW JERSEY NETS,240,38,88,5,17,13,19,14,34,26,7,8,14,22
BOSTON CELTICS,240,30,74,8,28,18,24,7,33,18,8,6,15,22
ORLANDO MAGIC,240,31,78,9,23,18,23,10,34,17,8,3,15,22
ATLANTA HAWKS,240,41,82,9,16,10,12,9,32,27,4,7,11,20
WASHINGTON WIZARDS,240,41,92,0,5,18,23,16,32,27,8,5,6,14
