team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,33,83,9,23,17,25,9,27,23,12,4,10,21
BOSTON CELTICS,240,38,74,2,10,21,26,9,42,26,6,4,16,21
TORONTO RAPTORS,240,32,81,3,12,19,28,11,33,17,7,14,15,18
CLEVELAND CAVALIERS,240,38,94,3,5,17,22,17,34,24,9,8,13,21
HOUSTON ROCKETS,240,27,72,6,23,29,35,13,40,17,7,10,16,14
DENVER NUGGETS,240,37,99,6,12,4,8,18,28,31,11,6,9,26
LOS ANGELES LAKERS,240,42,91,8,19,25,31,16,32,26,7,6,9,23
GOLDEN STATE WARRIORS,240,41,90,9,25,20,28,15,34,19,7,10,13,25
NEW JERSEY NETS,240,34,78,5,16,10,12,10,27,15,4,4,15,22
INDIANA PACERS,240,35,86,2,15,18,24,17,34,30,12,2,10,19
PORTLAND TRAIL BLAZERS,240,37,89,5,16,14,18,13,27,21,8,2,12,18
LOS ANGELES CLIPPERS,240,44,78,9,13,10,21,11,32,22,8,9,16,17
MINNESOTA TIMBERWOLVES,240,37,88,4,8,17,23,14,40,22,6,8,8,23
MEMPHIS GRIZZLIES,240,35,85,5,15,12,23,10,36,23,3,7,8,18
ORLANDO MAGIC,240,39,83,3,15,6,9,8,26,31,8,3,16,18
MILWAUKEE BUCKS,240,38,82,6,21,11,16,13,32,30,10,10,16,14
ATLANTA HAWKS,240,32,76,4,9,9,13,5,39,15,5,7,23,18
NEW ORLEANS HORNETS,240,35,90,5,9,17,21,11,39,24,15,9,9,15
WASHINGTON WIZARDS,240,34,79,3,10,16,19,15,27,22,5,3,18,28
PHILADELPHIA 76ERS,240,35,76,2,8,35,39,12,28,26,15,3,7,16
UTAH JAZZ,240,35,78,3,5,11,16,13,29,25,7,2,17,22
SACRAMENTO KINGS,240,37,87,4,15,17,21,15,30,29,8,5,12,16
DALLAS MAVERICKS,240,40,91,6,17,7,8,9,35,28,12,2,10,18
SAN ANTONIO SPURS,240,26,72,4,16,16,18,7,36,14,5,3,21,19
PHOENIX SUNS,240,31,74,1,11,7,13,8,35,17,7,1,16,18
SEATTLE SUPERSONICS,240,33,81,10,24,8,11,12,32,22,9,6,14,16
