team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,290,41,95,7,13,21,27,21,36,18,10,4,17,23
MEMPHIS GRIZZLIES,290,41,89,7,17,18,27,9,33,29,12,5,15,25
BOSTON CELTICS,240,34,85,10,28,16,22,10,33,18,7,3,12,23
MIAMI HEAT,240,33,77,1,16,19,27,8,36,18,5,4,13,24
INDIANA PACERS,240,33,80,4,12,28,39,15,25,16,6,3,14,29
MILWAUKEE BUCKS,240,35,72,5,15,32,39,8,26,21,8,5,15,28
CHICAGO BULLS,240,35,80,5,14,20,24,3,28,20,8,3,12,18
MINNESOTA TIMBERWOLVES,240,49,94,9,14,12,17,14,43,43,4,4,16,18
NEW ORLEANS HORNETS,240,35,79,6,11,18,25,17,28,22,9,1,21,28
PHILADELPHIA 76ERS,240,29,72,3,5,28,31,12,24,19,7,4,17,26
SAN ANTONIO SPURS,240,33,71,5,18,14,24,12,22,24,13,7,21,16
PHOENIX SUNS,240,35,68,4,8,18,21,4,24,22,11,8,19,24
LOS ANGELES LAKERS,240,33,65,3,9,30,41,6,26,19,6,3,13,20
PORTLAND TRAIL BLAZERS,240,41,79,6,12,13,18,11,26,28,7,3,12,26
