team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,39,90,4,10,7,15,16,37,24,7,6,19,21
ATLANTA HAWKS,240,42,89,5,12,20,27,12,36,26,14,6,11,12
NEW JERSEY NETS,240,29,72,2,13,26,28,6,28,24,11,8,17,26
CHICAGO BULLS,240,34,75,5,12,22,28,12,34,22,12,5,22,28
ORLANDO MAGIC,240,33,87,10,21,22,32,15,38,20,11,9,12,23
INDIANA PACERS,240,33,81,2,15,18,23,10,37,29,7,9,15,25
PORTLAND TRAIL BLAZERS,240,36,92,4,12,17,23,21,30,21,13,6,11,18
MEMPHIS GRIZZLIES,240,36,77,7,15,17,21,11,33,27,6,7,15,18
WASHINGTON WIZARDS,240,38,82,1,5,14,19,11,26,19,8,2,11,14
MIAMI HEAT,240,34,71,4,10,15,21,10,28,17,5,6,17,22
LOS ANGELES CLIPPERS,240,37,81,7,18,9,16,10,27,22,7,2,15,16
MINNESOTA TIMBERWOLVES,240,45,76,3,5,13,18,3,34,27,8,8,14,22
DETROIT PISTONS,240,34,72,4,12,17,20,8,31,15,7,5,17,24
NEW ORLEANS HORNETS,240,37,83,3,11,16,24,16,29,22,9,4,13,20
PHILADELPHIA 76ERS,240,40,83,3,8,20,24,15,22,23,8,2,13,26
NEW YORK KNICKS,240,38,73,7,16,25,28,5,22,23,5,2,15,23
GOLDEN STATE WARRIORS,240,38,82,8,19,17,25,13,35,26,3,6,18,21
PHOENIX SUNS,240,48,99,6,17,15,18,15,28,29,9,3,8,22
DENVER NUGGETS,240,41,88,3,10,18,20,14,29,27,5,2,16,20
SACRAMENTO KINGS,240,42,85,5,15,16,22,8,29,27,10,5,12,15
SEATTLE SUPERSONICS,240,33,79,7,20,13,17,10,26,15,8,2,12,36
SAN ANTONIO SPURS,240,27,63,4,14,36,49,14,31,15,6,9,13,20
MILWAUKEE BUCKS,240,42,80,5,15,16,21,12,26,27,8,5,14,21
TORONTO RAPTORS,240,39,76,8,12,17,26,13,25,26,11,2,15,17
DALLAS MAVERICKS,240,33,76,13,24,13,14,5,24,19,6,3,13,30
UTAH JAZZ,240,36,72,2,7,21,38,10,34,23,7,3,13,19
