team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,265,35,89,7,27,24,32,14,40,21,7,6,11,19
CHICAGO BULLS,265,40,95,4,21,10,21,13,40,24,6,5,12,24
NEW ORLEANS HORNETS,240,33,82,4,8,16,24,21,32,18,4,3,22,22
DALLAS MAVERICKS,240,38,83,1,5,18,21,11,31,20,14,7,8,21
SACRAMENTO KINGS,240,33,86,5,16,32,43,17,39,22,9,7,15,24
INDIANA PACERS,240,37,91,3,17,21,32,11,36,27,9,4,11,27
UTAH JAZZ,240,37,76,2,7,18,28,10,28,27,11,2,14,22
LOS ANGELES CLIPPERS,240,30,72,7,15,22,34,13,29,20,5,10,17,20
DENVER NUGGETS,240,20,76,5,15,20,25,17,28,14,9,5,25,24
PHOENIX SUNS,240,33,68,6,13,23,28,7,36,30,14,7,21,21
GOLDEN STATE WARRIORS,240,37,90,2,15,10,10,15,30,21,8,3,14,20
PORTLAND TRAIL BLAZERS,240,38,79,4,8,20,25,11,34,29,12,4,15,16
ORLANDO MAGIC,240,41,87,6,13,17,19,16,23,18,12,2,15,19
SAN ANTONIO SPURS,240,43,76,9,21,23,28,9,28,25,8,6,15,16
DETROIT PISTONS,240,31,74,2,12,28,33,11,36,19,8,3,13,17
TORONTO RAPTORS,240,35,85,6,16,9,13,10,32,17,9,7,11,28
