team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,36,82,7,21,10,15,14,29,23,10,11,14,17
LOS ANGELES CLIPPERS,240,30,84,3,12,13,17,20,30,16,9,5,18,19
DENVER NUGGETS,240,40,82,10,18,10,15,10,24,23,12,9,11,28
MEMPHIS GRIZZLIES,240,34,71,0,6,17,28,14,29,25,6,7,17,12
DETROIT PISTONS,240,32,74,7,19,14,16,8,36,19,11,7,23,26
NEW JERSEY NETS,240,29,80,8,20,14,23,18,30,20,9,1,21,21
UTAH JAZZ,240,37,80,3,9,21,27,21,28,23,5,5,16,29
PHILADELPHIA 76ERS,240,28,67,0,8,35,41,12,18,12,11,8,13,28
WASHINGTON WIZARDS,240,37,86,4,8,15,20,7,36,24,6,2,12,20
SACRAMENTO KINGS,240,43,90,6,13,17,26,12,40,29,8,2,12,20
LOS ANGELES LAKERS,240,38,85,8,15,8,12,13,25,25,7,3,10,18
SEATTLE SUPERSONICS,240,34,79,5,20,14,19,12,34,24,9,2,14,17
