team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,42,85,10,24,18,23,10,36,36,3,1,6,17
CHICAGO BULLS,240,38,89,8,15,13,25,17,31,25,5,5,7,18
SEATTLE SUPERSONICS,240,42,82,8,16,17,20,11,25,29,11,1,15,24
CLEVELAND CAVALIERS,240,31,67,4,16,23,28,11,22,23,6,3,21,20
MEMPHIS GRIZZLIES,240,34,83,6,16,17,22,17,30,21,4,4,15,18
DALLAS MAVERICKS,240,42,84,7,20,13,17,11,33,28,9,5,10,18
LOS ANGELES CLIPPERS,240,38,80,1,9,17,19,15,26,15,6,3,13,18
HOUSTON ROCKETS,240,33,73,5,18,13,21,10,19,13,7,3,14,23
LOS ANGELES LAKERS,240,36,80,9,19,18,26,8,26,22,6,2,5,23
MILWAUKEE BUCKS,240,31,66,4,14,23,30,7,34,19,3,3,13,23
UTAH JAZZ,240,29,69,3,11,20,28,7,35,22,12,5,27,33
SACRAMENTO KINGS,240,38,85,4,9,27,38,15,31,22,14,6,17,26
PHOENIX SUNS,240,38,85,5,10,10,13,18,27,20,11,3,15,21
SAN ANTONIO SPURS,240,33,75,8,18,25,30,12,26,20,11,9,16,11
