team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,25,73,4,18,15,19,9,41,18,5,5,23,24
BOSTON CELTICS,240,26,77,6,22,13,20,8,33,13,12,2,15,22
TORONTO RAPTORS,240,37,90,5,13,16,23,12,20,27,12,3,8,17
CHICAGO BULLS,240,41,81,3,12,18,19,16,37,23,4,6,21,23
PORTLAND TRAIL BLAZERS,240,35,69,3,11,21,32,9,19,18,13,3,12,23
DENVER NUGGETS,240,33,65,0,3,18,30,13,26,25,6,5,21,27
GOLDEN STATE WARRIORS,240,39,89,7,15,23,28,16,31,24,11,6,10,23
LOS ANGELES CLIPPERS,240,33,91,3,12,25,31,20,32,18,7,5,14,24
PHOENIX SUNS,240,45,85,12,18,16,23,7,32,21,3,5,9,22
MILWAUKEE BUCKS,240,39,84,9,25,25,30,7,25,25,6,4,7,21
UTAH JAZZ,240,36,79,1,14,12,17,5,30,28,7,3,12,16
MINNESOTA TIMBERWOLVES,240,34,74,7,18,17,24,12,39,29,5,5,17,18
NEW YORK KNICKS,240,29,78,5,20,13,14,11,21,21,8,3,16,24
NEW JERSEY NETS,240,44,78,2,3,15,20,13,35,23,10,5,14,17
MIAMI HEAT,240,31,79,2,13,18,22,13,29,16,5,6,10,19
NEW ORLEANS HORNETS,240,38,83,2,10,13,16,14,33,29,6,5,12,20
MEMPHIS GRIZZLIES,240,42,94,7,25,16,19,8,26,26,14,5,9,19
PHILADELPHIA 76ERS,240,45,82,5,10,16,22,8,41,32,7,7,21,17
ATLANTA HAWKS,240,26,68,4,14,20,21,7,27,16,5,7,18,17
SEATTLE SUPERSONICS,240,32,73,10,19,19,24,10,26,24,11,4,14,16
