team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,29,80,2,12,14,17,12,31,19,2,6,11,11
BOSTON CELTICS,240,43,89,16,36,12,15,11,37,30,8,1,6,19
HOUSTON ROCKETS,240,38,78,4,14,22,30,10,29,17,8,10,15,19
CLEVELAND CAVALIERS,240,40,88,4,13,21,24,12,28,24,8,8,10,25
LOS ANGELES CLIPPERS,240,33,78,3,8,11,14,11,32,15,6,4,16,21
DETROIT PISTONS,240,34,81,10,28,11,14,13,28,22,5,5,15,15
SAN ANTONIO SPURS,240,35,83,7,17,26,30,13,32,25,5,8,9,25
GOLDEN STATE WARRIORS,240,35,79,5,13,24,33,12,33,19,5,4,12,24
PORTLAND TRAIL BLAZERS,240,34,75,6,14,27,32,11,31,13,7,2,13,15
MIAMI HEAT,240,37,81,6,19,7,7,8,28,16,5,7,11,25
SACRAMENTO KINGS,240,35,91,6,12,8,8,15,26,17,14,2,17,13
NEW ORLEANS HORNETS,240,43,88,8,16,14,17,18,34,31,12,3,16,10
NEW JERSEY NETS,240,38,69,9,18,26,28,3,34,27,5,3,10,29
PHILADELPHIA 76ERS,240,29,75,0,5,27,36,11,28,19,9,0,11,22
MEMPHIS GRIZZLIES,240,31,83,5,14,17,26,21,28,11,7,9,20,21
UTAH JAZZ,240,44,85,3,8,14,21,13,31,35,13,11,14,26
