team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,39,86,1,6,28,33,13,22,14,7,4,11,23
CLEVELAND CAVALIERS,240,36,84,4,11,25,32,19,32,20,7,12,17,23
ATLANTA HAWKS,240,25,79,3,19,26,37,19,27,13,12,5,18,17
DALLAS MAVERICKS,240,40,78,9,16,16,17,10,36,24,8,6,18,27
BOSTON CELTICS,240,47,96,14,29,17,21,12,24,29,3,3,4,28
GOLDEN STATE WARRIORS,240,40,89,7,22,30,42,24,32,25,1,8,14,24
HOUSTON ROCKETS,290,36,97,4,16,23,32,21,35,20,6,4,15,27
LOS ANGELES LAKERS,290,41,93,7,22,17,20,11,30,26,6,9,11,33
INDIANA PACERS,265,41,91,5,18,16,24,14,36,24,9,5,16,21
MEMPHIS GRIZZLIES,265,41,94,9,20,17,26,17,28,21,6,10,13,20
MIAMI HEAT,240,30,75,9,17,10,16,7,36,18,10,8,17,27
NEW JERSEY NETS,240,27,72,4,9,26,36,10,35,17,12,1,14,14
NEW ORLEANS HORNETS,240,35,80,5,10,19,22,17,33,21,4,6,19,31
ORLANDO MAGIC,240,35,82,3,15,26,33,12,22,17,11,6,9,22
MILWAUKEE BUCKS,240,35,93,6,28,17,20,19,30,16,10,2,13,21
SACRAMENTO KINGS,240,41,79,8,21,12,22,8,34,24,9,7,13,14
DENVER NUGGETS,240,34,84,0,5,8,10,15,32,19,9,2,22,24
SAN ANTONIO SPURS,240,36,73,10,22,19,28,8,32,26,13,5,15,14
