team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,40,84,10,19,26,31,11,30,19,11,2,17,15
ATLANTA HAWKS,240,46,92,5,12,16,19,12,33,21,12,6,17,24
DETROIT PISTONS,240,31,90,10,26,17,21,23,32,18,6,3,19,22
CHICAGO BULLS,240,31,76,1,6,16,23,10,34,17,12,5,20,27
UTAH JAZZ,265,41,78,1,6,20,23,11,33,35,6,4,19,23
HOUSTON ROCKETS,265,38,87,6,12,19,26,15,22,19,11,2,11,24
CLEVELAND CAVALIERS,240,37,75,6,10,16,23,11,36,26,4,13,21,21
INDIANA PACERS,240,46,98,3,10,12,17,16,27,34,12,4,12,19
DENVER NUGGETS,240,38,83,2,5,15,17,11,22,23,7,4,20,27
LOS ANGELES LAKERS,240,45,85,4,12,27,31,16,31,29,11,8,14,16
NEW ORLEANS HORNETS,240,31,76,1,9,15,21,14,35,20,7,5,14,15
MIAMI HEAT,240,27,75,4,14,11,12,6,25,13,9,4,11,20
DALLAS MAVERICKS,240,36,82,13,25,13,19,6,27,27,10,4,14,24
MINNESOTA TIMBERWOLVES,240,38,79,5,16,19,26,12,38,29,4,5,19,22
NEW JERSEY NETS,240,28,86,2,19,25,32,11,33,19,9,6,6,22
ORLANDO MAGIC,240,34,81,7,22,17,23,9,40,16,3,5,13,24
LOS ANGELES CLIPPERS,240,40,76,5,12,22,28,13,23,23,7,4,18,14
PHOENIX SUNS,240,42,82,10,17,12,15,10,24,23,9,1,16,20
SAN ANTONIO SPURS,265,38,78,6,19,34,39,10,34,23,3,9,15,23
PORTLAND TRAIL BLAZERS,265,43,98,4,17,21,27,13,25,26,11,5,9,31
WASHINGTON WIZARDS,240,29,97,2,6,20,25,16,35,15,4,4,8,16
SACRAMENTO KINGS,240,42,95,5,15,10,11,12,45,24,5,10,11,24
BOSTON CELTICS,240,29,74,7,27,17,18,7,33,16,9,4,12,23
SEATTLE SUPERSONICS,240,29,81,0,12,18,27,17,33,21,7,5,15,18
