team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,265,32,72,13,28,24,28,6,38,23,6,6,17,19
BOSTON CELTICS,265,34,91,10,35,17,23,15,33,26,12,2,11,23
PHOENIX SUNS,240,34,80,3,12,16,22,12,28,23,9,5,15,27
CHICAGO BULLS,240,32,79,2,6,24,29,9,33,23,8,4,15,23
GOLDEN STATE WARRIORS,240,29,81,3,10,33,39,13,30,18,15,4,16,21
DENVER NUGGETS,240,32,90,2,7,23,35,21,38,18,11,8,24,27
UTAH JAZZ,240,33,81,4,11,22,29,15,25,24,8,4,14,21
MEMPHIS GRIZZLIES,240,37,75,10,21,19,23,8,31,26,10,10,14,23
MINNESOTA TIMBERWOLVES,240,40,73,6,12,31,37,8,36,26,7,1,17,19
MILWAUKEE BUCKS,240,46,95,9,24,13,18,14,20,25,7,2,10,30
DETROIT PISTONS,240,28,70,7,18,16,19,8,30,15,4,4,16,21
SEATTLE SUPERSONICS,240,33,70,4,9,16,23,5,31,18,9,1,9,21
