team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,31,80,8,20,18,24,12,29,16,7,4,16,14
BOSTON CELTICS,240,35,80,14,31,11,16,14,36,26,8,3,16,17
INDIANA PACERS,240,37,86,1,8,18,21,20,31,26,8,6,16,23
CHICAGO BULLS,240,29,76,4,17,24,29,9,25,25,12,4,11,17
CHARLOTTE HORNETS,240,38,78,3,10,20,28,11,38,24,4,4,17,22
DETROIT PISTONS,240,34,95,4,17,18,24,17,27,20,9,4,10,22
PORTLAND TRAIL BLAZERS,240,36,82,7,17,21,28,12,24,17,5,2,5,23
LOS ANGELES LAKERS,240,36,77,9,18,24,34,12,32,22,2,5,8,26
ORLANDO MAGIC,240,34,74,7,19,15,21,8,31,16,13,6,15,25
MIAMI HEAT,240,26,72,4,13,17,20,11,30,13,5,3,22,26
UTAH JAZZ,240,36,82,5,14,23,29,16,26,21,2,2,13,22
MINNESOTA TIMBERWOLVES,240,43,84,5,11,16,20,13,26,27,7,7,8,22
NEW YORK KNICKS,240,31,78,3,14,17,18,7,26,17,5,2,11,23
PHILADELPHIA 76ERS,240,34,77,1,7,20,31,15,34,20,8,4,10,21
SACRAMENTO KINGS,240,34,81,5,12,13,18,9,38,18,11,4,22,17
PHOENIX SUNS,240,39,99,5,18,5,6,20,39,27,13,9,15,15
DALLAS MAVERICKS,265,36,89,9,27,26,32,16,44,23,8,7,19,19
SEATTLE SUPERSONICS,265,39,93,9,20,12,17,8,37,19,9,4,15,28
CLEVELAND CAVALIERS,240,42,83,2,5,20,31,18,26,21,6,9,18,23
WASHINGTON WIZARDS,240,36,77,0,6,26,29,10,26,20,9,4,15,22
