team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,29,65,3,12,23,32,8,33,13,10,5,17,23
GOLDEN STATE WARRIORS,240,31,86,2,8,12,18,22,30,19,7,2,16,22
NEW YORK KNICKS,240,31,74,1,13,13,18,10,33,13,3,4,16,30
MIAMI HEAT,240,25,69,5,22,26,35,8,30,12,10,2,11,23
LOS ANGELES LAKERS,240,39,83,9,16,17,23,13,21,28,12,5,13,21
MINNESOTA TIMBERWOLVES,240,35,73,4,13,25,29,12,26,24,6,3,20,24
INDIANA PACERS,240,42,77,5,12,19,25,4,35,29,5,9,13,21
NEW JERSEY NETS,240,29,79,3,10,22,27,9,27,13,6,3,15,22
PORTLAND TRAIL BLAZERS,240,35,83,3,13,16,23,9,40,20,3,8,13,27
SACRAMENTO KINGS,240,34,91,5,18,25,36,18,38,20,7,2,6,19
MILWAUKEE BUCKS,240,34,75,6,26,14,15,7,26,24,4,8,14,20
SEATTLE SUPERSONICS,240,44,93,4,16,9,11,10,28,26,6,6,7,19
CHICAGO BULLS,240,33,80,3,13,19,21,12,25,12,11,2,16,24
TORONTO RAPTORS,240,38,73,7,16,17,25,8,24,23,10,12,17,19
