team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,265,43,94,3,13,40,50,15,38,21,8,6,18,28
ATLANTA HAWKS,265,46,97,3,14,29,38,15,35,29,11,5,18,36
LOS ANGELES CLIPPERS,240,42,82,2,13,20,28,13,33,22,10,6,15,19
GOLDEN STATE WARRIORS,240,41,108,0,6,12,17,30,29,21,5,3,14,21
TORONTO RAPTORS,240,34,88,2,8,16,25,12,19,30,8,1,13,12
MILWAUKEE BUCKS,240,47,80,9,16,9,11,11,38,31,8,9,21,23
DENVER NUGGETS,240,40,96,4,21,11,14,14,25,23,13,6,13,23
SAN ANTONIO SPURS,240,41,78,11,20,18,24,10,34,34,7,13,18,15
HOUSTON ROCKETS,240,36,71,10,19,18,22,8,34,23,2,4,17,12
VANCOUVER GRIZZLIES,240,43,100,2,11,7,14,23,24,27,9,6,8,18
