team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,43,86,3,10,30,36,11,32,21,10,2,17,24
ATLANTA HAWKS,240,45,99,8,20,24,35,19,26,22,10,5,13,26
MINNESOTA TIMBERWOLVES,240,32,84,3,12,20,24,11,26,23,12,1,14,24
HOUSTON ROCKETS,240,42,84,7,21,23,28,14,40,23,8,2,18,20
PHILADELPHIA 76ERS,265,41,94,6,11,23,28,12,34,26,9,3,14,32
INDIANA PACERS,265,35,88,4,10,31,42,17,36,23,7,7,18,24
DENVER NUGGETS,240,30,84,9,26,22,33,17,26,18,7,2,16,27
LOS ANGELES LAKERS,240,37,86,4,21,30,34,20,38,21,10,8,17,24
MILWAUKEE BUCKS,240,36,87,8,20,9,14,14,24,17,8,5,12,18
MIAMI HEAT,240,35,80,4,14,17,21,14,34,24,9,9,15,14
CHICAGO BULLS,240,33,69,9,17,25,30,11,34,22,4,8,14,19
NEW JERSEY NETS,240,40,85,4,14,10,15,9,26,26,5,5,9,25
SAN ANTONIO SPURS,240,37,85,6,17,19,24,18,31,24,8,2,11,15
PORTLAND TRAIL BLAZERS,240,40,82,5,13,8,13,14,30,19,3,4,12,19
DETROIT PISTONS,265,36,88,2,17,18,24,15,43,21,9,7,22,25
TORONTO RAPTORS,265,33,93,4,16,24,34,13,33,21,10,9,12,24
LOS ANGELES CLIPPERS,240,31,76,6,15,24,29,10,24,12,10,3,15,30
UTAH JAZZ,240,35,68,1,9,26,34,7,34,24,5,5,17,28
